timestamp,gate_set,benchmark_mode,num_qubits,total_gates,tape_avg,tape_std,tape_min,tape_max,tape_mem_avg,tape_mem_std,tape_mem_min,tape_mem_max,qnode_avg,qnode_std,qnode_min,qnode_max,qnode_mem_avg,qnode_mem_std,qnode_mem_min,qnode_mem_max
2026-07-18T20:29:45.844555,clifford,execution,8,10,0.0019332547672092915,0.0002293010320607309,0.0016510402783751488,0.0022025275975465775,0.0503542423248291,0.005244560347925661,0.044594764709472656,0.05601310729980469,0.0020418681669980288,0.0001326160309464573,0.0019005415961146355,0.002235966734588146,0.046909332275390625,0.004719119341195591,0.04172325134277344,0.05208396911621094
2026-07-18T20:29:48.067414,clifford,execution,8,14,0.002208922291174531,0.00012593467234539102,0.002059158869087696,0.0023903045803308487,0.06130266189575195,0.006224258296043104,0.054099082946777344,0.06964492797851562,0.0022649106103926897,0.00016569229551470155,0.0021158214658498764,0.0025318237021565437,0.057062387466430664,0.00515469853499279,0.050925254821777344,0.06417465209960938
2026-07-18T20:29:50.265854,clifford,execution,8,21,0.0025668437592685223,0.0003065135825627746,0.0022748913615942,0.0030335113406181335,0.07246875762939453,0.010646200106477946,0.06193733215332031,0.08987617492675781,0.001890478190034628,0.00015330605442988692,0.001733836717903614,0.002066347748041153,0.06573915481567383,0.009702610634169651,0.05664634704589844,0.08197784423828125
2026-07-18T20:29:51.747457,clifford,execution,8,30,0.0021060360595583916,8.461618338927695e-05,0.001960745081305504,0.00216862466186285,0.07463312149047852,0.0023639509306781067,0.07201099395751953,0.07781028747558594,0.002169740851968527,6.484192793690474e-05,0.0020646145567297935,0.0022342195734381676,0.06625676155090332,0.0011314455301538427,0.06472206115722656,0.06752586364746094
2026-07-18T20:29:52.463716,clifford,execution,8,43,0.0026090960018336773,4.4480511442737886e-05,0.0025657815858721733,0.0026736026629805565,0.08777618408203125,0.0005674454343672449,0.0873708724975586,0.08875465393066406,0.002697289688512683,9.647503502080235e-05,0.0025505833327770233,0.002784532494843006,0.07399821281433105,0.0003727618634263327,0.07368659973144531,0.0746002197265625
2026-07-18T20:29:53.216910,clifford,execution,8,62,0.003366803750395775,7.35756848940864e-05,0.00329502671957016,0.0034896405413746834,0.1036980152130127,0.0007974392242143093,0.10291099548339844,0.10479736328125,0.00341225229203701,7.286897847552109e-05,0.0033554192632436752,0.003535427153110504,0.08550000190734863,0.0005971647738587798,0.08494091033935547,0.08640003204345703
2026-07-18T20:29:54.017250,clifford,execution,8,89,0.004362199222669005,6.049198862372478e-05,0.004281691275537014,0.004450345411896706,0.12964606285095215,0.0013358278524444518,0.1280059814453125,0.13145732879638672,0.004518431611359119,0.00011084507621259702,0.004377490840852261,0.004652124829590321,0.10327553749084473,0.0013508109737734684,0.10169792175292969,0.10497379302978516
2026-07-18T20:29:54.910296,clifford,execution,8,127,0.006588401505723596,0.0012575644155366984,0.005649367347359657,0.008754243142902851,0.16167569160461426,0.0027327977573650686,0.1579570770263672,0.1656360626220703,0.00604634010232985,0.00011220953512253478,0.005918220616877079,0.006164682097733021,0.12832403182983398,0.00253327902494092,0.12478256225585938,0.13194656372070312
2026-07-18T20:29:55.921761,clifford,execution,8,183,0.008349917363375425,0.0009631756038321911,0.007651744410395622,0.010007791221141815,0.2125859260559082,0.0033062132512859128,0.20726490020751953,0.2157878875732422,0.008091970579698682,0.0002219147374596296,0.007738531567156315,0.00834171287715435,0.1626272201538086,0.0032623570303171963,0.15741539001464844,0.16570663452148438
2026-07-18T20:29:57.079463,clifford,execution,8,264,0.011049025924876332,0.00011771310137096811,0.010876243002712727,0.011197814717888832,0.27979421615600586,0.0031114423310415504,0.2757730484008789,0.2844820022583008,0.011316097807139158,0.0001254666966632788,0.011171546764671803,0.011511288583278656,0.21658086776733398,0.003079677768699563,0.21260452270507812,0.22123146057128906
