timestamp,gate_set,benchmark_mode,num_qubits,total_gates,tape_avg,tape_std,tape_min,tape_max,tape_mem_avg,tape_mem_std,tape_mem_min,tape_mem_max,qnode_avg,qnode_std,qnode_min,qnode_max,qnode_mem_avg,qnode_mem_std,qnode_mem_min,qnode_mem_max
2026-07-18T20:30:41.245993,clifford,execution,12,10,0.0015007443726062775,0.00011662052777623044,0.0013517988845705986,0.001669134944677353,0.07116103172302246,0.015751779564694403,0.05665779113769531,0.09491348266601562,0.0015053320676088333,8.921792409683665e-05,0.0014346921816468239,0.0016561001539230347,0.06722903251647949,0.01575377745871738,0.05260181427001953,0.09096145629882812
2026-07-18T20:30:41.954671,clifford,execution,12,14,0.0017464675474911928,0.00017647818569912612,0.0015111351385712624,0.001969623379409313,0.10994243621826172,0.0408439463100288,0.06743049621582031,0.17652511596679688,0.0017859777435660362,0.00015827330095392317,0.0015695858746767044,0.0020029935985803604,0.10445380210876465,0.04071009054138886,0.06212806701660156,0.17082881927490234
2026-07-18T20:30:42.629261,clifford,execution,12,21,0.002053856151178479,0.0001434886854893218,0.0019537853077054024,0.0023013800382614136,0.23897027969360352,0.05844531736443679,0.13791751861572266,0.2777585983276367,0.0021100849844515324,0.00013292068326153906,0.0019212523475289345,0.0022922400385141373,0.23223161697387695,0.05898605239827647,0.13014793395996094,0.26949596405029297
2026-07-18T20:30:43.328435,clifford,execution,12,30,0.0025805181358009577,0.00023995523306242497,0.0023018652573227882,0.002852296456694603,0.2468104362487793,0.058624227119635504,0.14533233642578125,0.2837028503417969,0.0027039579581469297,0.00022625909941687757,0.0024874554947018623,0.0030244216322898865,0.23769688606262207,0.059068952630248694,0.13540077209472656,0.2733421325683594
2026-07-18T20:30:44.059242,clifford,execution,12,43,0.0032485390547662973,0.0002695341184836092,0.0029520848765969276,0.0035884659737348557,0.29439425468444824,0.0009766633977678495,0.29340267181396484,0.29586029052734375,0.0032852906733751297,0.0002531028800782645,0.0030320780351758003,0.0036509400233626366,0.28023791313171387,0.0007982161095806298,0.2794532775878906,0.28147411346435547
2026-07-18T20:30:44.840854,clifford,execution,12,62,0.00421792920678854,0.00024165183847631405,0.00393786933273077,0.0045083072036504745,0.2935798168182373,0.0153787141437429,0.2781972885131836,0.3089628219604492,0.004297820618376136,0.00024646684298261425,0.003997325897216797,0.004580081440508366,0.2753300666809082,0.015604054784984753,0.25968456268310547,0.2909564971923828
2026-07-18T20:30:45.699371,clifford,execution,12,89,0.005495148478075862,0.0002453684530514205,0.005202695727348328,0.005793947726488113,0.33567023277282715,0.0010704945084134185,0.3340444564819336,0.3370523452758789,0.005711914272978902,0.00025890306399814717,0.005428280681371689,0.0060176849365234375,0.3093588352203369,0.0009569228099215126,0.30791282653808594,0.3105735778808594
2026-07-18T20:30:46.624249,clifford,execution,12,127,0.007507978938519955,0.0002967621938317339,0.007184185087680817,0.0078121935948729515,0.3679020404815674,0.003068054716174307,0.3634014129638672,0.37109947204589844,0.007711220299825072,0.00026612719645603504,0.007440759800374508,0.008074530400335789,0.3345940113067627,0.002768035832401562,0.3303871154785156,0.3373289108276367
2026-07-18T20:30:47.725557,clifford,execution,12,183,0.01027228543534875,0.0002574288991819705,0.010002287104725838,0.010681546293199062,0.41870880126953125,0.0039032325135427257,0.41289520263671875,0.4234905242919922,0.010464802850037813,0.0003440286900609428,0.010192526504397392,0.01105129811912775,0.3687458038330078,0.0037923592757367285,0.36301422119140625,0.37334442138671875
2026-07-18T20:30:48.978747,clifford,execution,12,264,0.014500436140224338,0.00027489970218197755,0.014181532897055149,0.01493859477341175,0.47007083892822266,0.01665032208279481,0.453582763671875,0.48990631103515625,0.014621182344853878,0.0003426369899096288,0.014329197816550732,0.015205120667815208,0.4069228172302246,0.01652598084373588,0.3904285430908203,0.42671775817871094
2026-07-18T20:30:50.490781,clifford,execution,12,379,0.020136162638664246,0.00019542959944631095,0.01986893266439438,0.020421084016561508,0.5922286510467529,0.004293580699875589,0.5866565704345703,0.5972766876220703,0.020391124999150634,0.00028453082167601495,0.019984520971775055,0.020787790417671204,0.49762582778930664,0.004299056163724502,0.49199485778808594,0.5027074813842773
2026-07-18T20:30:52.389460,clifford,execution,12,546,0.028360984288156033,0.0004429649614085933,0.027679838240146637,0.028918656520545483,0.7280697822570801,0.004979587886561594,0.7202816009521484,0.734130859375,0.02887743106111884,0.00036400096664461376,0.02828399185091257,0.029275113716721535,0.6067407131195068,0.00503276406324723,0.5988054275512695,0.6126546859741211
2026-07-18T20:30:54.818861,clifford,execution,12,785,0.040675426134839654,0.0006809625212587058,0.03995800670236349,0.04178477730602026,0.924954891204834,0.014569601374278107,0.9032039642333984,0.9394016265869141,0.041153211845085025,0.0006829438437369682,0.04028565715998411,0.04215487837791443,0.7396738529205322,0.014581135033800246,0.7181129455566406,0.7540216445922852
2026-07-18T20:30:57.993725,clifford,execution,12,1129,0.0578434313647449,0.000745555612445723,0.056801228784024715,0.058629823848605156,1.1688117980957031,0.003333834059299227,1.163320541381836,1.1717710494995117,0.05785177112556994,0.0006479571613072476,0.057214356027543545,0.05887063592672348,0.9256734848022461,0.0031533101025437776,0.9202842712402344,0.9282169342041016
2026-07-18T20:31:02.300380,clifford,execution,12,1624,0.08260832261294127,0.0014233688184046884,0.08095182664692402,0.08429548423737288,1.5456316471099854,0.005475814244540731,1.5362377166748047,1.5499773025512695,0.0834125499241054,0.0005062361372155432,0.08262266963720322,0.08397589344531298,1.172445297241211,0.006613172701428809,1.1652069091796875,1.1823158264160156
2026-07-18T20:31:08.012395,clifford,execution,12,2336,0.11744229355826974,0.0007023433341005928,0.11686038877815008,0.11864080186933279,2.031353235244751,0.01332729505379288,2.0094432830810547,2.0453672409057617,0.11837459122762084,0.0006089045272640157,0.11764868628233671,0.11900891922414303,1.6372737884521484,0.008840722943645131,1.6234550476074219,1.6478023529052734
2026-07-18T20:31:15.759926,clifford,execution,12,3360,0.1704634267371148,0.0016139330860818976,0.16801306046545506,0.17252476140856743,2.808884859085083,0.007602932678272929,2.801272392272949,2.817657470703125,0.17029548552818596,0.0016204045525949437,0.16862775012850761,0.17223920114338398,2.4058127403259277,0.008722070825433711,2.3967647552490234,2.414531707763672
