timestamp,gate_set,benchmark_mode,num_qubits,total_gates,tape_avg,tape_std,tape_min,tape_max,tape_mem_avg,tape_mem_std,tape_mem_min,tape_mem_max,qnode_avg,qnode_std,qnode_min,qnode_max,qnode_mem_avg,qnode_mem_std,qnode_mem_min,qnode_mem_max
2026-07-18T20:24:46.818414,clifford,creation,5,10,0.00033466052263975143,1.7147776660100843e-05,0.0003166934475302696,0.00035378336906433105,0.012730598449707031,0.0005503312313275437,0.0122528076171875,0.013645172119140625,0.00040524033829569817,1.7722680480474697e-05,0.0003849714994430542,0.00042387284338474274,0.013201713562011719,0.00046938121504974976,0.012887954711914062,0.014013290405273438
2026-07-18T20:24:48.587205,clifford,creation,5,14,0.0004294572863727808,8.81823741695927e-05,0.00034972280263900757,0.0005784090608358383,0.016162395477294922,0.0006934771500191557,0.01514434814453125,0.016828536987304688,0.0002844240516424179,2.2184463517167106e-05,0.00025439541786909103,0.00030842889100313187,0.016965389251708984,0.0006934771500191557,0.015947341918945312,0.01763153076171875
2026-07-18T20:24:49.521933,clifford,creation,5,21,0.00032674940302968025,2.7531500754497077e-05,0.0002868138253688812,0.00036462489515542984,0.023552417755126953,0.0010480714775833286,0.022222518920898438,0.02515411376953125,0.0003636076580733061,3.0162801796348232e-05,0.0003289533779025078,0.00041027553379535675,0.024376392364501953,0.0010480714775833286,0.023046493530273438,0.02597808837890625
2026-07-18T20:24:50.020003,clifford,creation,5,30,0.00040042283944785595,3.8090596893217026e-05,0.00035785697400569916,0.00046140793710947037,0.031196117401123047,0.0007061497881276083,0.030244827270507812,0.0318756103515625,0.0004311555530875921,1.9658672278057564e-05,0.00040586385875940323,0.00045054778456687927,0.03200483322143555,0.0007061497881276083,0.031053543090820312,0.032684326171875
2026-07-18T20:24:50.527893,clifford,creation,5,43,0.0004957215860486031,2.6858663805935965e-05,0.00045904889702796936,0.0005348687991499901,0.043553829193115234,0.000545614029251391,0.043060302734375,0.044376373291015625,0.0005233120173215866,1.1324043692377297e-05,0.0005110800266265869,0.0005357265472412109,0.044446468353271484,0.000545614029251391,0.04395294189453125,0.045269012451171875
2026-07-18T20:24:51.049084,clifford,creation,5,62,0.0006195520982146263,2.1381198347341367e-05,0.0005919504910707474,0.0006465045735239983,0.05592918395996094,0.0008537521308102667,0.05515098571777344,0.057338714599609375,0.000680211465805769,1.5757400780995405e-05,0.0006648916751146317,0.0007055317983031273,0.05693626403808594,0.0008537521308102667,0.05615806579589844,0.058345794677734375
2026-07-18T20:24:51.573476,clifford,creation,5,89,0.000846395269036293,7.027067978128859e-06,0.0008355416357517242,0.0008543655276298523,0.07685613632202148,0.0007170773198707258,0.07570457458496094,0.07767868041992188,0.0009100637398660183,5.494097648353266e-06,0.0009033158421516418,0.0009185392409563065,0.07787084579467773,0.0007170773198707258,0.07671928405761719,0.07869338989257812
2026-07-18T20:24:52.115917,clifford,creation,5,127,0.0011320668272674084,3.429885946097998e-05,0.0010834159329533577,0.0011689765378832817,0.10226249694824219,0.0018236033500340027,0.09961700439453125,0.10416984558105469,0.0012179098557680845,4.3943576160189155e-05,0.001158805564045906,0.001275423914194107,0.10327720642089844,0.0018236033500340027,0.1006317138671875,0.10518455505371094
2026-07-18T20:24:52.681563,clifford,creation,5,183,0.0015274714678525925,4.870947397459668e-05,0.0014548301696777344,0.0015900032594799995,0.14395618438720703,0.0024118446087628633,0.14032363891601562,0.1469573974609375,0.0016286750324070454,4.2131347919103765e-05,0.0015669642016291618,0.0016773529350757599,0.14497089385986328,0.0024118446087628633,0.14133834838867188,0.14797210693359375
2026-07-18T20:24:53.318861,clifford,creation,5,264,0.0021465772297233343,2.343929285998333e-05,0.0021065762266516685,0.0021655261516571045,0.19793319702148438,0.001549084752959113,0.19528770446777344,0.1992359161376953,0.0023222151212394238,9.242357020118502e-05,0.0022165337577462196,0.0024704299867153168,0.19894027709960938,0.001549084752959113,0.19629478454589844,0.2002429962158203
2026-07-18T20:24:53.985235,clifford,creation,5,379,0.0029549726750701666,4.9647758757848056e-05,0.002875230275094509,0.0030110860243439674,0.2837376594543457,0.0026223749147087356,0.2802696228027344,0.28690338134765625,0.0031449480447918177,6.786082221567612e-05,0.0030673472210764885,0.0032527707517147064,0.28475236892700195,0.0026223749147087356,0.2812843322753906,0.2879180908203125
2026-07-18T20:24:54.723180,clifford,creation,5,546,0.0041525589767843485,4.4003962203719146e-05,0.004080633632838726,0.004196603782474995,0.39148569107055664,0.003099583659214395,0.3867149353027344,0.39526939392089844,0.004388055531308055,5.8102624359549386e-05,0.00429763738065958,0.004459691233932972,0.39249277114868164,0.003099583659214395,0.3877220153808594,0.39627647399902344
2026-07-18T20:24:55.564815,clifford,creation,5,785,0.005895550362765789,8.813313838241754e-05,0.0057817427441477776,0.005991097539663315,0.5726675987243652,0.0037969836897120647,0.5676746368408203,0.5782032012939453,0.0062100382056087255,0.00010672830997417515,0.006081145256757736,0.006367785856127739,0.5736823081970215,0.0037969836897120647,0.5686893463134766,0.5792179107666016
