timestamp,gate_set,benchmark_mode,num_qubits,total_gates,tape_avg,tape_std,tape_min,tape_max,tape_mem_avg,tape_mem_std,tape_mem_min,tape_mem_max,qps_avg,qps_std,qps_min,qps_max,qps_mem_avg,qps_mem_std,qps_mem_min,qps_mem_max,qbest_avg,qbest_std,qbest_min,qbest_max,qbest_mem_avg,qbest_mem_std,qbest_mem_min,qbest_mem_max
2026-07-18T20:30:57.639831,clifford,gradient,5,10,0.001707832096144557,0.001972142288627315,0.0005477201193571091,0.005123509094119072,0.04141426086425781,0.028361741466945322,0.024293899536132812,0.09051322937011719,0.0030037241522222757,0.0011952997526592018,0.002290518954396248,0.005073641426861286,0.0728003978729248,0.016614426837577263,0.05953693389892578,0.10128498077392578,0.00397435761988163,0.00014269097947786313,0.0037320442497730255,0.004097205586731434,0.1608562469482422,0.008559533833606131,0.15485668182373047,0.17561817169189453
2026-07-18T20:30:58.865820,clifford,gradient,5,14,0.003512699156999588,0.0033740869205812524,0.000576474703848362,0.008828088641166687,0.06893634796142578,0.04221581609400411,0.028841018676757812,0.12954425811767578,0.0043260445818305016,0.002156925779559197,0.00237953569740057,0.007726396434009075,0.09361052513122559,0.02990827349805032,0.06305789947509766,0.1407003402709961,0.004699459299445152,0.0001217672129683163,0.004527563229203224,0.004867100156843662,0.20414996147155762,0.009420793630096933,0.1936626434326172,0.2184457778930664
2026-07-18T20:31:00.186203,clifford,gradient,5,21,0.0070888635236769915,0.004918729802882736,0.0007481621578335762,0.013986176811158657,0.11031413078308105,0.04852006626156303,0.039676666259765625,0.17076492309570312,0.0069424924440681934,0.0031337802251375554,0.002908291295170784,0.01127711497247219,0.12437987327575684,0.04055897410318233,0.07134246826171875,0.1797504425048828,0.006040840642526746,0.0002716746726117084,0.005740733817219734,0.006450883112847805,0.2684016227722168,0.010851690319275081,0.2603034973144531,0.28677940368652344
2026-07-18T20:31:01.838074,clifford,gradient,5,30,0.013453522464260459,0.003426859361935235,0.009981736540794373,0.018512562848627567,0.17172884941101074,0.023221465095262347,0.14589595794677734,0.20475006103515625,0.011286226334050298,0.0019264306289640454,0.009334079921245575,0.014143649488687515,0.17821455001831055,0.022065912664403216,0.15381908416748047,0.21008014678955078,0.00779970595613122,0.00010827642037895447,0.007709921337664127,0.007975714281201363,0.3559408187866211,0.0072397809328202355,0.34468841552734375,0.3649005889892578
2026-07-18T20:31:03.937493,clifford,gradient,5,43,0.02533799782395363,0.013564034236827997,0.013646465726196766,0.048445962369441986,0.2739083766937256,0.09861998730677378,0.1898813247680664,0.442108154296875,0.019079707330092788,0.007992313154441839,0.012148592621088028,0.03268707916140556,0.27756214141845703,0.09090404717831597,0.20232391357421875,0.4330415725708008,0.010668079368770123,0.00014128487600266053,0.010447712615132332,0.010812751017510891,0.5078201293945312,0.010571748302527282,0.49418163299560547,0.5190801620483398
2026-07-18T20:31:06.805384,clifford,gradient,5,62,0.07413470954634249,0.030262771833474936,0.03281938377767801,0.11665317136794329,0.6231565475463867,0.20279671541084632,0.33624935150146484,0.8928050994873047,0.049958605552092195,0.018213030393931875,0.025163979269564152,0.07503264117985964,0.6022233963012695,0.18387465529197067,0.34070682525634766,0.8400564193725586,0.014199901139363647,0.0001574258703659567,0.013980114832520485,0.014425170607864857,0.6921217441558838,0.01872037925759343,0.6649017333984375,0.711456298828125
2026-07-18T20:31:12.187366,clifford,gradient,5,89,0.1810962837189436,0.041093903475508044,0.11377547681331635,0.2150135999545455,1.25789475440979,0.22076703940309375,0.9015140533447266,1.4665050506591797,0.11615452682599425,0.026053540930068366,0.07346975523978472,0.13785313721746206,1.2092616558074951,0.22273985593888695,0.8489780426025391,1.4232454299926758,0.020198806887492537,0.0002679220627728477,0.01974649913609028,0.02044738456606865,0.9865922927856445,0.021158133863556937,0.9504232406616211,1.002446174621582
2026-07-18T20:31:22.894182,clifford,gradient,5,127,0.4062565069179982,0.13127845838265906,0.20351966097950935,0.5508135091513395,2.361199378967285,0.6438091630918232,1.3894243240356445,3.10501766204834,0.25168202980421484,0.08005556971082993,0.1298685409128666,0.34312734194099903,2.2587060928344727,0.6171510083473747,1.3286199569702148,2.9732580184936523,0.028187364572659135,0.0003212687382583421,0.027668367139995098,0.028543527238070965,1.3893957138061523,0.024585357876739797,1.3548908233642578,1.4244108200073242
2026-07-18T20:31:44.692674,clifford,gradient,5,183,1.0177061003632843,0.13797461069195602,0.848146166652441,1.1702001169323921,5.264644145965576,0.6184071260667853,4.518679618835449,6.058951377868652,0.6110510781873018,0.07692051213149885,0.521614745259285,0.7006641561165452,4.9773643016815186,0.5857630548407512,4.272459030151367,5.729691505432129,0.03951178374700248,0.0006425570689175038,0.03899911139160395,0.04061162006109953,1.979365348815918,0.04027476478039032,1.9339113235473633,2.041849136352539
2026-07-18T20:32:36.045304,clifford,gradient,5,264,2.353844567667693,0.16640945632428947,2.0747598940506577,2.5127218309789896,11.333773851394653,0.6407819646872157,10.317564964294434,12.058876037597656,1.4265841534361243,0.11798578167655156,1.2260506935417652,1.5189396599307656,10.648459196090698,0.6144550830619238,9.669134140014648,11.335050582885742,0.056573936715722084,0.0006745497112486831,0.055904594250023365,0.05754458997398615,2.7773923873901367,0.027464780779544447,2.749375343322754,2.8161697387695312
